value_eur,international_reputation,skill_moves,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,attacking_crossing,skill_dribbling,movement_reactions,mentality_positioning,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,goalkeeping_diving,goalkeeping_positioning,work_rate_rank,overall
450000,2,1,74.0,76.0,67.0,72.0,50.0,79.0,11,18,68,10,20,60.0,12,12,74,79,4,74
450000,2,1,74.0,76.0,67.0,72.0,50.0,79.0,11,18,68,10,20,60.0,12,12,74,79,4,76
450000,2,1,74.0,76.0,67.0,72.0,50.0,79.0,11,18,68,10,20,60.0,12,12,74,79,4,75
450000,2,1,74.0,76.0,67.0,72.0,50.0,79.0,11,18,68,10,20,60.0,12,12,74,79,4,76
525000,2,1,76.0,74.0,66.0,76.0,50.0,82.0,11,18,68,10,20,60.0,11,12,76,82,4,74
525000,2,1,76.0,74.0,66.0,76.0,50.0,82.0,11,18,68,10,20,60.0,11,12,76,82,4,76
525000,2,1,76.0,74.0,66.0,76.0,50.0,82.0,11,18,68,10,20,60.0,11,12,76,82,4,75
525000,2,1,76.0,74.0,66.0,76.0,50.0,82.0,11,18,68,10,20,60.0,11,12,76,82,4,76
130000,1,1,66.0,68.0,62.0,65.0,54.0,67.0,11,11,50,18,20,0.0,13,15,66,67,4,64
130000,1,1,66.0,68.0,62.0,65.0,54.0,67.0,11,11,50,18,20,0.0,13,15,66,67,4,65
90000,1,1,65.0,68.0,62.0,65.0,54.0,67.0,11,11,50,18,20,58.0,13,15,66,67,4,64
90000,1,1,65.0,68.0,62.0,65.0,54.0,67.0,11,11,50,18,20,58.0,13,15,66,67,4,65
200000,1,1,62.0,60.0,60.0,67.0,31.0,66.0,25,25,55,25,24,0.0,25,25,63,70,4,62
2300000,1,1,74.0,75.0,74.0,82.0,59.0,74.0,25,29,79,25,44,0.0,25,25,75,75,4,76
2300000,1,1,74.0,75.0,74.0,82.0,59.0,74.0,25,29,79,25,44,0.0,25,25,75,75,4,76
2300000,1,1,74.0,75.0,74.0,82.0,59.0,74.0,25,29,79,25,44,0.0,25,25,75,75,4,72
2300000,1,1,74.0,75.0,74.0,82.0,59.0,74.0,25,29,79,25,44,0.0,25,25,75,75,4,71
2300000,1,1,74.0,75.0,74.0,82.0,59.0,74.0,25,29,79,25,44,0.0,25,25,75,75,4,71
1600000,1,1,73.0,74.0,74.0,80.0,59.0,74.0,24,20,78,17,15,80.0,12,12,73,74,4,76
1600000,1,1,73.0,74.0,74.0,80.0,59.0,74.0,24,20,78,17,15,80.0,12,12,73,74,4,76
1600000,1,1,73.0,74.0,74.0,80.0,59.0,74.0,24,20,78,17,15,80.0,12,12,73,74,4,72
1600000,1,1,73.0,74.0,74.0,80.0,59.0,74.0,24,20,78,17,15,80.0,12,12,73,74,4,71
1600000,1,1,73.0,74.0,74.0,80.0,59.0,74.0,24,20,78,17,15,80.0,12,12,73,74,4,71
210000,1,1,71.0,70.0,70.0,75.0,46.0,70.0,24,16,65,17,35,50.0,12,12,71,70,4,76
210000,1,1,71.0,70.0,70.0,75.0,46.0,70.0,24,16,65,17,35,50.0,12,12,71,70,4,76
210000,1,1,71.0,70.0,70.0,75.0,46.0,70.0,24,16,65,17,35,50.0,12,12,71,70,4,72
210000,1,1,71.0,70.0,70.0,75.0,46.0,70.0,24,16,65,17,35,50.0,12,12,71,70,4,71
210000,1,1,71.0,70.0,70.0,75.0,46.0,70.0,24,16,65,17,35,50.0,12,12,71,70,4,71
160000,1,1,71.0,69.0,69.0,74.0,46.0,69.0,24,16,66,17,35,51.0,20,12,71,69,4,76
160000,1,1,71.0,69.0,69.0,74.0,46.0,69.0,24,16,66,17,35,51.0,20,12,71,69,4,76
160000,1,1,71.0,69.0,69.0,74.0,46.0,69.0,24,16,66,17,35,51.0,20,12,71,69,4,72
160000,1,1,71.0,69.0,69.0,74.0,46.0,69.0,24,16,66,17,35,51.0,20,12,71,69,4,71
160000,1,1,71.0,69.0,69.0,74.0,46.0,69.0,24,16,66,17,35,51.0,20,12,71,69,4,71
240000,1,1,71.0,69.0,69.0,73.0,46.0,70.0,24,16,65,17,35,51.0,20,12,71,70,4,76
240000,1,1,71.0,69.0,69.0,73.0,46.0,70.0,24,16,65,17,35,51.0,20,12,71,70,4,76
240000,1,1,71.0,69.0,69.0,73.0,46.0,70.0,24,16,65,17,35,51.0,20,12,71,70,4,72
240000,1,1,71.0,69.0,69.0,73.0,46.0,70.0,24,16,65,17,35,51.0,20,12,71,70,4,71
240000,1,1,71.0,69.0,69.0,73.0,46.0,70.0,24,16,65,17,35,51.0,20,12,71,70,4,71
6500000,2,1,82.0,76.0,77.0,82.0,49.0,81.0,25,25,84,25,44,0.0,25,25,83,82,4,80
6500000,2,1,82.0,76.0,77.0,82.0,49.0,81.0,25,25,84,25,44,0.0,25,25,83,82,4,81
6500000,2,1,82.0,76.0,77.0,82.0,49.0,81.0,25,25,84,25,44,0.0,25,25,83,82,4,78
6500000,2,1,82.0,76.0,77.0,82.0,49.0,81.0,25,25,84,25,44,0.0,25,25,83,82,4,73
6500000,2,1,82.0,76.0,77.0,82.0,49.0,81.0,25,25,84,25,44,0.0,25,25,83,82,4,71
5000000,3,1,80.0,76.0,77.0,79.0,49.0,78.0,16,13,83,13,43,69.0,11,12,80,78,4,80
5000000,3,1,80.0,76.0,77.0,79.0,49.0,78.0,16,13,83,13,43,69.0,11,12,80,78,4,81
5000000,3,1,80.0,76.0,77.0,79.0,49.0,78.0,16,13,83,13,43,69.0,11,12,80,78,4,78
5000000,3,1,80.0,76.0,77.0,79.0,49.0,78.0,16,13,83,13,43,69.0,11,12,80,78,4,73
5000000,3,1,80.0,76.0,77.0,79.0,49.0,78.0,16,13,83,13,43,69.0,11,12,80,78,4,71
700000,3,1,76.0,74.0,72.0,78.0,44.0,77.0,16,13,73,13,33,53.0,11,12,76,77,4,80
700000,3,1,76.0,74.0,72.0,78.0,44.0,77.0,16,13,73,13,33,53.0,11,12,76,77,4,81
700000,3,1,76.0,74.0,72.0,78.0,44.0,77.0,16,13,73,13,33,53.0,11,12,76,77,4,78
700000,3,1,76.0,74.0,72.0,78.0,44.0,77.0,16,13,73,13,33,53.0,11,12,76,77,4,73
700000,3,1,76.0,74.0,72.0,78.0,44.0,77.0,16,13,73,13,33,53.0,11,12,76,77,4,71
270000,3,1,72.0,73.0,72.0,72.0,44.0,72.0,16,13,69,13,33,54.0,18,12,72,72,4,80
270000,3,1,72.0,73.0,72.0,72.0,44.0,72.0,16,13,69,13,33,54.0,18,12,72,72,4,81
270000,3,1,72.0,73.0,72.0,72.0,44.0,72.0,16,13,69,13,33,54.0,18,12,72,72,4,78
270000,3,1,72.0,73.0,72.0,72.0,44.0,72.0,16,13,69,13,33,54.0,18,12,72,72,4,73
270000,3,1,72.0,73.0,72.0,72.0,44.0,72.0,16,13,69,13,33,54.0,18,12,72,72,4,71
240000,3,1,72.0,72.0,72.0,68.0,44.0,71.0,16,13,66,13,33,54.0,18,12,72,71,4,80
240000,3,1,72.0,72.0,72.0,68.0,44.0,71.0,16,13,66,13,33,54.0,18,12,72,71,4,81
240000,3,1,72.0,72.0,72.0,68.0,44.0,71.0,16,13,66,13,33,54.0,18,12,72,71,4,78
240000,3,1,72.0,72.0,72.0,68.0,44.0,71.0,16,13,66,13,33,54.0,18,12,72,71,4,73
240000,3,1,72.0,72.0,72.0,68.0,44.0,71.0,16,13,66,13,33,54.0,18,12,72,71,4,71
1400000,2,1,73.0,72.0,75.0,74.0,46.0,75.0,25,25,64,25,25,0.0,25,25,74,76,4,72
1400000,2,1,73.0,72.0,75.0,74.0,46.0,75.0,25,25,64,25,25,0.0,25,25,74,76,4,73
1400000,2,1,73.0,72.0,75.0,74.0,46.0,75.0,25,25,64,25,25,0.0,25,25,74,76,4,73
1400000,2,1,73.0,72.0,75.0,74.0,46.0,75.0,25,25,64,25,25,0.0,25,25,74,76,4,73
1400000,2,1,73.0,72.0,75.0,74.0,46.0,75.0,25,25,64,25,25,0.0,25,25,74,76,4,73
1700000,2,1,70.0,79.0,64.0,67.0,46.0,82.0,11,14,63,11,15,28.0,10,11,73,89,4,72
1700000,2,1,70.0,79.0,64.0,67.0,46.0,82.0,11,14,63,11,15,28.0,10,11,73,89,4,73
1700000,2,1,70.0,79.0,64.0,67.0,46.0,82.0,11,14,63,11,15,28.0,10,11,73,89,4,73
1700000,2,1,70.0,79.0,64.0,67.0,46.0,82.0,11,14,63,11,15,28.0,10,11,73,89,4,73
1700000,2,1,70.0,79.0,64.0,67.0,46.0,82.0,11,14,63,11,15,28.0,10,11,73,89,4,73
550000,2,1,71.0,79.0,65.0,68.0,27.0,78.0,11,14,60,11,15,56.0,10,11,71,78,4,72
550000,2,1,71.0,79.0,65.0,68.0,27.0,78.0,11,14,60,11,15,56.0,10,11,71,78,4,73
550000,2,1,71.0,79.0,65.0,68.0,27.0,78.0,11,14,60,11,15,56.0,10,11,71,78,4,73
550000,2,1,71.0,79.0,65.0,68.0,27.0,78.0,11,14,60,11,15,56.0,10,11,71,78,4,73
550000,2,1,71.0,79.0,65.0,68.0,27.0,78.0,11,14,60,11,15,56.0,10,11,71,78,4,73
270000,2,1,70.0,76.0,66.0,66.0,27.0,81.0,11,14,61,11,15,56.0,21,11,70,81,4,72
270000,2,1,70.0,76.0,66.0,66.0,27.0,81.0,11,14,61,11,15,56.0,21,11,70,81,4,73
270000,2,1,70.0,76.0,66.0,66.0,27.0,81.0,11,14,61,11,15,56.0,21,11,70,81,4,73
270000,2,1,70.0,76.0,66.0,66.0,27.0,81.0,11,14,61,11,15,56.0,21,11,70,81,4,73
270000,2,1,70.0,76.0,66.0,66.0,27.0,81.0,11,14,61,11,15,56.0,21,11,70,81,4,73
400000,2,1,70.0,76.0,66.0,66.0,27.0,81.0,11,14,61,11,15,56.0,21,11,70,81,4,72
400000,2,1,70.0,76.0,66.0,66.0,27.0,81.0,11,14,61,11,15,56.0,21,11,70,81,4,73
400000,2,1,70.0,76.0,66.0,66.0,27.0,81.0,11,14,61,11,15,56.0,21,11,70,81,4,73
400000,2,1,70.0,76.0,66.0,66.0,27.0,81.0,11,14,61,11,15,56.0,21,11,70,81,4,73
400000,2,1,70.0,76.0,66.0,66.0,27.0,81.0,11,14,61,11,15,56.0,21,11,70,81,4,73
60000,1,1,67.0,62.0,56.0,61.0,32.0,65.0,25,25,63,25,25,0.0,25,25,68,66,4,63
60000,1,1,67.0,62.0,56.0,61.0,32.0,65.0,25,25,63,25,25,0.0,25,25,68,66,4,63
60000,1,1,67.0,62.0,56.0,61.0,32.0,65.0,25,25,63,25,25,0.0,25,25,68,66,4,63
60000,1,1,67.0,62.0,56.0,61.0,32.0,65.0,25,25,63,25,25,0.0,25,25,68,66,4,61
60000,1,1,67.0,56.0,56.0,61.0,32.0,65.0,19,17,62,17,7,57.0,18,16,67,65,4,63
60000,1,1,67.0,56.0,56.0,61.0,32.0,65.0,19,17,62,17,7,57.0,18,16,67,65,4,63
60000,1,1,67.0,56.0,56.0,61.0,32.0,65.0,19,17,62,17,7,57.0,18,16,67,65,4,63
60000,1,1,67.0,56.0,56.0,61.0,32.0,65.0,19,17,62,17,7,57.0,18,16,67,65,4,61
20000,1,1,67.0,56.0,56.0,61.0,32.0,65.0,19,17,62,17,7,57.0,18,16,67,65,4,63
20000,1,1,67.0,56.0,56.0,61.0,32.0,65.0,19,17,62,17,7,57.0,18,16,67,65,4,63
20000,1,1,67.0,56.0,56.0,61.0,32.0,65.0,19,17,62,17,7,57.0,18,16,67,65,4,63
20000,1,1,67.0,56.0,56.0,61.0,32.0,65.0,19,17,62,17,7,57.0,18,16,67,65,4,61
20000,1,1,64.0,56.0,56.0,58.0,32.0,65.0,19,17,54,17,7,57.0,24,16,64,65,4,63
20000,1,1,64.0,56.0,56.0,58.0,32.0,65.0,19,17,54,17,7,57.0,24,16,64,65,4,63
20000,1,1,64.0,56.0,56.0,58.0,32.0,65.0,19,17,54,17,7,57.0,24,16,64,65,4,63
20000,1,1,64.0,56.0,56.0,58.0,32.0,65.0,19,17,54,17,7,57.0,24,16,64,65,4,61
2400000,1,1,77.0,66.0,63.0,79.0,54.0,73.0,25,25,72,25,28,0.0,25,25,78,74,4,73
2400000,1,1,77.0,66.0,63.0,79.0,54.0,73.0,25,25,72,25,28,0.0,25,25,78,74,4,75
2400000,1,1,77.0,66.0,63.0,79.0,54.0,73.0,25,25,72,25,28,0.0,25,25,78,74,4,69
2400000,1,1,77.0,66.0,63.0,79.0,54.0,73.0,25,25,72,25,28,0.0,25,25,78,74,4,68
2400000,1,1,77.0,66.0,63.0,79.0,54.0,73.0,25,25,72,25,28,0.0,25,25,78,74,4,68
3200000,1,1,78.0,69.0,67.0,79.0,51.0,75.0,12,14,73,18,27,55.0,20,19,79,77,4,73
3200000,1,1,78.0,69.0,67.0,79.0,51.0,75.0,12,14,73,18,27,55.0,20,19,79,77,4,75
3200000,1,1,78.0,69.0,67.0,79.0,51.0,75.0,12,14,73,18,27,55.0,20,19,79,77,4,69
3200000,1,1,78.0,69.0,67.0,79.0,51.0,75.0,12,14,73,18,27,55.0,20,19,79,77,4,68
3200000,1,1,78.0,69.0,67.0,79.0,51.0,75.0,12,14,73,18,27,55.0,20,19,79,77,4,68
600000,1,1,71.0,66.0,66.0,71.0,51.0,66.0,12,14,72,18,27,55.0,20,19,72,66,4,73
600000,1,1,71.0,66.0,66.0,71.0,51.0,66.0,12,14,72,18,27,55.0,20,19,72,66,4,75
600000,1,1,71.0,66.0,66.0,71.0,51.0,66.0,12,14,72,18,27,55.0,20,19,72,66,4,69
600000,1,1,71.0,66.0,66.0,71.0,51.0,66.0,12,14,72,18,27,55.0,20,19,72,66,4,68
600000,1,1,71.0,66.0,66.0,71.0,51.0,66.0,12,14,72,18,27,55.0,20,19,72,66,4,68
450000,1,1,68.0,66.0,63.0,71.0,51.0,66.0,12,14,66,18,27,55.0,13,19,68,66,4,73
450000,1,1,68.0,66.0,63.0,71.0,51.0,66.0,12,14,66,18,27,55.0,13,19,68,66,4,75
450000,1,1,68.0,66.0,63.0,71.0,51.0,66.0,12,14,66,18,27,55.0,13,19,68,66,4,69
450000,1,1,68.0,66.0,63.0,71.0,51.0,66.0,12,14,66,18,27,55.0,13,19,68,66,4,68
450000,1,1,68.0,66.0,63.0,71.0,51.0,66.0,12,14,66,18,27,55.0,13,19,68,66,4,68
400000,1,1,68.0,66.0,63.0,71.0,51.0,66.0,12,14,66,18,27,55.0,13,19,68,66,4,73
400000,1,1,68.0,66.0,63.0,71.0,51.0,66.0,12,14,66,18,27,55.0,13,19,68,66,4,75
400000,1,1,68.0,66.0,63.0,71.0,51.0,66.0,12,14,66,18,27,55.0,13,19,68,66,4,69
400000,1,1,68.0,66.0,63.0,71.0,51.0,66.0,12,14,66,18,27,55.0,13,19,68,66,4,68
400000,1,1,68.0,66.0,63.0,71.0,51.0,66.0,12,14,66,18,27,55.0,13,19,68,66,4,68
70000,1,1,62.0,64.0,66.0,61.0,25.0,63.0,13,20,68,15,20,61.0,12,11,62,63,4,64
60000,1,1,59.0,61.0,64.0,59.0,53.0,64.0,15,17,55,12,18,0.0,17,18,59,64,4,60
60000,1,1,59.0,61.0,64.0,59.0,53.0,64.0,15,17,55,12,18,0.0,17,18,59,64,4,62
50000,1,1,59.0,60.0,64.0,63.0,44.0,64.0,15,17,55,12,18,67.0,17,18,59,64,4,60
50000,1,1,59.0,60.0,64.0,63.0,44.0,64.0,15,17,55,12,18,67.0,17,18,59,64,4,62
180000,1,1,66.0,58.0,62.0,65.0,58.0,56.0,25,25,56,25,30,0.0,25,23,67,57,4,61
180000,1,1,66.0,58.0,62.0,65.0,58.0,56.0,25,25,56,25,30,0.0,25,23,67,57,4,61
180000,1,1,66.0,58.0,62.0,65.0,58.0,56.0,25,25,56,25,30,0.0,25,23,67,57,4,61
180000,1,1,66.0,58.0,62.0,65.0,58.0,56.0,25,25,56,25,30,0.0,25,23,67,57,4,63
180000,1,1,66.0,58.0,62.0,65.0,58.0,56.0,25,25,56,25,30,0.0,25,23,67,57,4,64
170000,1,1,66.0,56.0,62.0,64.0,58.0,55.0,20,14,55,14,29,56.0,12,22,66,56,4,61
170000,1,1,66.0,56.0,62.0,64.0,58.0,55.0,20,14,55,14,29,56.0,12,22,66,56,4,61
170000,1,1,66.0,56.0,62.0,64.0,58.0,55.0,20,14,55,14,29,56.0,12,22,66,56,4,61
170000,1,1,66.0,56.0,62.0,64.0,58.0,55.0,20,14,55,14,29,56.0,12,22,66,56,4,63
170000,1,1,66.0,56.0,62.0,64.0,58.0,55.0,20,14,55,14,29,56.0,12,22,66,56,4,64
130000,1,1,67.0,56.0,62.0,64.0,58.0,55.0,20,14,55,14,29,56.0,12,22,67,55,4,61
130000,1,1,67.0,56.0,62.0,64.0,58.0,55.0,20,14,55,14,29,56.0,12,22,67,55,4,61
130000,1,1,67.0,56.0,62.0,64.0,58.0,55.0,20,14,55,14,29,56.0,12,22,67,55,4,61
130000,1,1,67.0,56.0,62.0,64.0,58.0,55.0,20,14,55,14,29,56.0,12,22,67,55,4,63
130000,1,1,67.0,56.0,62.0,64.0,58.0,55.0,20,14,55,14,29,56.0,12,22,67,55,4,64
150000,1,1,67.0,58.0,62.0,66.0,43.0,62.0,20,14,55,14,29,56.0,10,22,67,62,4,61
150000,1,1,67.0,58.0,62.0,66.0,43.0,62.0,20,14,55,14,29,56.0,10,22,67,62,4,61
150000,1,1,67.0,58.0,62.0,66.0,43.0,62.0,20,14,55,14,29,56.0,10,22,67,62,4,61
150000,1,1,67.0,58.0,62.0,66.0,43.0,62.0,20,14,55,14,29,56.0,10,22,67,62,4,63
150000,1,1,67.0,58.0,62.0,66.0,43.0,62.0,20,14,55,14,29,56.0,10,22,67,62,4,64
120000,1,1,67.0,59.0,62.0,66.0,33.0,64.0,20,14,55,14,29,56.0,13,22,67,64,4,61
120000,1,1,67.0,59.0,62.0,66.0,33.0,64.0,20,14,55,14,29,56.0,13,22,67,64,4,61
120000,1,1,67.0,59.0,62.0,66.0,33.0,64.0,20,14,55,14,29,56.0,13,22,67,64,4,61
120000,1,1,67.0,59.0,62.0,66.0,33.0,64.0,20,14,55,14,29,56.0,13,22,67,64,4,63
120000,1,1,67.0,59.0,62.0,66.0,33.0,64.0,20,14,55,14,29,56.0,13,22,67,64,4,64
80000,1,1,58.0,53.0,54.0,62.0,39.0,57.0,25,25,56,25,25,0.0,25,25,59,58,4,57
80000,1,1,58.0,53.0,54.0,62.0,39.0,57.0,25,25,56,25,25,0.0,25,25,59,58,4,60
110000,1,1,60.0,56.0,55.0,62.0,39.0,59.0,14,14,55,14,13,59.0,14,12,60,59,4,57
110000,1,1,60.0,56.0,55.0,62.0,39.0,59.0,14,14,55,14,13,59.0,14,12,60,59,4,60
2100000,2,1,74.0,67.0,61.0,76.0,39.0,78.0,25,25,70,25,26,0.0,25,25,75,79,4,73
2100000,2,1,74.0,67.0,61.0,76.0,39.0,78.0,25,25,70,25,26,0.0,25,25,75,79,4,72
2100000,2,1,74.0,67.0,61.0,76.0,39.0,78.0,25,25,70,25,26,0.0,25,25,75,79,4,73
2100000,2,1,74.0,67.0,61.0,76.0,39.0,78.0,25,25,70,25,26,0.0,25,25,75,79,4,70
1400000,2,1,75.0,68.0,63.0,75.0,39.0,71.0,11,11,65,13,25,67.0,17,19,75,71,4,73
1400000,2,1,75.0,68.0,63.0,75.0,39.0,71.0,11,11,65,13,25,67.0,17,19,75,71,4,72
1400000,2,1,75.0,68.0,63.0,75.0,39.0,71.0,11,11,65,13,25,67.0,17,19,75,71,4,73
1400000,2,1,75.0,68.0,63.0,75.0,39.0,71.0,11,11,65,13,25,67.0,17,19,75,71,4,70
950000,2,1,74.0,68.0,63.0,76.0,39.0,71.0,11,11,70,13,25,67.0,17,19,74,71,4,73
950000,2,1,74.0,68.0,63.0,76.0,39.0,71.0,11,11,70,13,25,67.0,17,19,74,71,4,72
950000,2,1,74.0,68.0,63.0,76.0,39.0,71.0,11,11,70,13,25,67.0,17,19,74,71,4,73
950000,2,1,74.0,68.0,63.0,76.0,39.0,71.0,11,11,70,13,25,67.0,17,19,74,71,4,70
240000,2,1,69.0,65.0,58.0,75.0,39.0,71.0,11,11,70,13,25,67.0,15,19,72,71,4,73
240000,2,1,69.0,65.0,58.0,75.0,39.0,71.0,11,11,70,13,25,67.0,15,19,72,71,4,72
240000,2,1,69.0,65.0,58.0,75.0,39.0,71.0,11,11,70,13,25,67.0,15,19,72,71,4,73
240000,2,1,69.0,65.0,58.0,75.0,39.0,71.0,11,11,70,13,25,67.0,15,19,72,71,4,70
70000,2,1,65.0,66.0,64.0,72.0,34.0,74.0,17,14,61,14,19,57.0,17,13,65,74,4,69
50000,1,1,56.0,56.0,52.0,57.0,42.0,54.0,25,25,52,25,25,0.0,25,25,57,55,4,55
10500000,2,1,81.0,78.0,83.0,81.0,57.0,80.0,25,25,83,25,40,0.0,25,25,81,80,4,80
10500000,2,1,81.0,78.0,83.0,81.0,57.0,80.0,25,25,83,25,40,0.0,25,25,81,80,4,84
10500000,2,1,81.0,78.0,83.0,81.0,57.0,80.0,25,25,83,25,40,0.0,25,25,81,80,4,83
10500000,2,1,81.0,78.0,83.0,81.0,57.0,80.0,25,25,83,25,40,0.0,25,25,81,80,4,83
10500000,2,1,81.0,78.0,83.0,81.0,57.0,80.0,25,25,83,25,40,0.0,25,25,81,80,4,82
21000000,2,1,80.0,85.0,82.0,83.0,57.0,84.0,11,10,83,13,24,60.0,12,22,80,85,4,80
21000000,2,1,80.0,85.0,82.0,83.0,57.0,84.0,11,10,83,13,24,60.0,12,22,80,85,4,84
21000000,2,1,80.0,85.0,82.0,83.0,57.0,84.0,11,10,83,13,24,60.0,12,22,80,85,4,83
21000000,2,1,80.0,85.0,82.0,83.0,57.0,84.0,11,10,83,13,24,60.0,12,22,80,85,4,83
21000000,2,1,80.0,85.0,82.0,83.0,57.0,84.0,11,10,83,13,24,60.0,12,22,80,85,4,82
10500000,3,1,80.0,83.0,82.0,82.0,57.0,82.0,11,10,82,13,24,60.0,12,22,80,82,4,80
10500000,3,1,80.0,83.0,82.0,82.0,57.0,82.0,11,10,82,13,24,60.0,12,22,80,82,4,84
10500000,3,1,80.0,83.0,82.0,82.0,57.0,82.0,11,10,82,13,24,60.0,12,22,80,82,4,83
10500000,3,1,80.0,83.0,82.0,82.0,57.0,82.0,11,10,82,13,24,60.0,12,22,80,82,4,83
10500000,3,1,80.0,83.0,82.0,82.0,57.0,82.0,11,10,82,13,24,60.0,12,22,80,82,4,82
6000000,3,1,80.0,83.0,82.0,82.0,57.0,82.0,11,10,82,13,24,64.0,20,22,80,82,4,80
6000000,3,1,80.0,83.0,82.0,82.0,57.0,82.0,11,10,82,13,24,64.0,20,22,80,82,4,84
6000000,3,1,80.0,83.0,82.0,82.0,57.0,82.0,11,10,82,13,24,64.0,20,22,80,82,4,83
6000000,3,1,80.0,83.0,82.0,82.0,57.0,82.0,11,10,82,13,24,64.0,20,22,80,82,4,83
6000000,3,1,80.0,83.0,82.0,82.0,57.0,82.0,11,10,82,13,24,64.0,20,22,80,82,4,82
3700000,3,1,79.0,82.0,82.0,81.0,57.0,82.0,11,10,82,13,24,64.0,20,22,79,82,4,80
3700000,3,1,79.0,82.0,82.0,81.0,57.0,82.0,11,10,82,13,24,64.0,20,22,79,82,4,84
3700000,3,1,79.0,82.0,82.0,81.0,57.0,82.0,11,10,82,13,24,64.0,20,22,79,82,4,83
3700000,3,1,79.0,82.0,82.0,81.0,57.0,82.0,11,10,82,13,24,64.0,20,22,79,82,4,83
3700000,3,1,79.0,82.0,82.0,81.0,57.0,82.0,11,10,82,13,24,64.0,20,22,79,82,4,82
450000,1,1,74.0,69.0,70.0,52.0,34.0,65.0,10,13,67,14,9,36.0,26,10,74,65,4,66
450000,1,1,74.0,69.0,70.0,52.0,34.0,65.0,10,13,67,14,9,36.0,26,10,74,65,4,64
450000,1,1,74.0,69.0,70.0,52.0,34.0,65.0,10,13,67,14,9,36.0,26,10,74,65,4,63
180000,1,1,70.0,67.0,68.0,52.0,34.0,63.0,10,13,67,14,9,36.0,26,10,74,65,4,66
180000,1,1,70.0,67.0,68.0,52.0,34.0,63.0,10,13,67,14,9,36.0,26,10,74,65,4,64
180000,1,1,70.0,67.0,68.0,52.0,34.0,63.0,10,13,67,14,9,36.0,26,10,74,65,4,63
90000,1,1,69.0,64.0,67.0,53.0,34.0,62.0,10,13,59,14,9,38.0,14,10,69,62,4,66
90000,1,1,69.0,64.0,67.0,53.0,34.0,62.0,10,13,59,14,9,38.0,14,10,69,62,4,64
90000,1,1,69.0,64.0,67.0,53.0,34.0,62.0,10,13,59,14,9,38.0,14,10,69,62,4,63
650000,1,1,71.0,63.0,73.0,76.0,50.0,66.0,25,25,66,25,25,0.0,25,25,73,69,4,69
650000,1,1,71.0,63.0,73.0,76.0,50.0,66.0,25,25,66,25,25,0.0,25,25,73,69,4,71
650000,1,1,71.0,63.0,73.0,76.0,50.0,66.0,25,25,66,25,25,0.0,25,25,73,69,4,68
650000,1,1,71.0,63.0,73.0,76.0,50.0,66.0,25,25,66,25,25,0.0,25,25,73,69,4,67
950000,1,1,75.0,66.0,73.0,71.0,50.0,70.0,13,14,65,15,12,64.0,12,11,75,70,4,69
950000,1,1,75.0,66.0,73.0,71.0,50.0,70.0,13,14,65,15,12,64.0,12,11,75,70,4,71
950000,1,1,75.0,66.0,73.0,71.0,50.0,70.0,13,14,65,15,12,64.0,12,11,75,70,4,68
950000,1,1,75.0,66.0,73.0,71.0,50.0,70.0,13,14,65,15,12,64.0,12,11,75,70,4,67
120000,1,1,68.0,66.0,71.0,67.0,41.0,65.0,13,14,65,15,12,64.0,12,11,72,69,4,69
120000,1,1,68.0,66.0,71.0,67.0,41.0,65.0,13,14,65,15,12,64.0,12,11,72,69,4,71
120000,1,1,68.0,66.0,71.0,67.0,41.0,65.0,13,14,65,15,12,64.0,12,11,72,69,4,68
120000,1,1,68.0,66.0,71.0,67.0,41.0,65.0,13,14,65,15,12,64.0,12,11,72,69,4,67
50000,1,1,66.0,67.0,71.0,67.0,34.0,65.0,13,14,65,15,12,64.0,20,11,66,65,4,69
50000,1,1,66.0,67.0,71.0,67.0,34.0,65.0,13,14,65,15,12,64.0,20,11,66,65,4,71
50000,1,1,66.0,67.0,71.0,67.0,34.0,65.0,13,14,65,15,12,64.0,20,11,66,65,4,68
50000,1,1,66.0,67.0,71.0,67.0,34.0,65.0,13,14,65,15,12,64.0,20,11,66,65,4,67
70000,1,1,61.0,66.0,65.0,56.0,29.0,64.0,22,22,57,25,25,0.0,25,24,62,67,4,61
70000,1,1,61.0,66.0,65.0,56.0,29.0,64.0,22,22,57,25,25,0.0,25,24,62,67,4,59
70000,1,1,61.0,66.0,65.0,56.0,29.0,64.0,22,22,57,25,25,0.0,25,24,62,67,4,58
30000,1,1,55.0,64.0,60.0,52.0,29.0,62.0,12,15,56,9,11,45.0,16,15,61,64,4,61
30000,1,1,55.0,64.0,60.0,52.0,29.0,62.0,12,15,56,9,11,45.0,16,15,61,64,4,59
30000,1,1,55.0,64.0,60.0,52.0,29.0,62.0,12,15,56,9,11,45.0,16,15,61,64,4,58
10000,1,1,54.0,63.0,59.0,51.0,29.0,61.0,12,15,51,9,11,45.0,12,15,54,61,4,61
10000,1,1,54.0,63.0,59.0,51.0,29.0,61.0,12,15,51,9,11,45.0,12,15,54,61,4,59
10000,1,1,54.0,63.0,59.0,51.0,29.0,61.0,12,15,51,9,11,45.0,12,15,54,61,4,58
1500000,2,1,74.0,72.0,62.0,77.0,44.0,74.0,25,25,75,25,42,0.0,25,25,75,75,4,74
